post_id,status,title,date,author,content_chars,link
61609,publish,Cartilla sobre violencia de Género,2025-01-20 20:42:51,webcreativa,1075,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/consultorios-juridicos/consultorio-juridico-y-centro-de-conciliacion-monteria/cartilla-sobre-violencia-de-genero/
47714,publish,Cartillas Reconoce tus derechos,2022-11-09 19:10:48,masteruni,1547,https://www.uniremington.edu.co/monteria/cartillas-reconoce-tus-derechos/
50939,publish,Cartillas Reconoce tus derechos 2023,2023-08-11 19:18:44,masteruni,756,https://www.uniremington.edu.co/monteria/cartillas-reconoce-tus-derechos-2023/
48019,publish,Cartillas Reconoce tus derechos Julio 2021,2022-12-05 19:19:46,masteruni,1438,https://www.uniremington.edu.co/monteria/cartillas-reconoce-tus-derechos-julio-2021/
22778,publish,Catálogo FER,2019-08-22 14:43:10,webcreativa,2195,https://www.uniremington.edu.co/fondo-editorial/catalogo-fer/
12446,publish,Caucasia,2019-01-23 16:26:28,webcreativa,17639,https://www.uniremington.edu.co/caucasia/
68552,publish,Centros de Conciliación – Uniremington,2026-02-26 13:07:42,acontreras,69685,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/centros-de-conciliacion-uniremington/
66770,publish,Checkout,2025-11-25 20:05:11,,0,https://www.uniremington.edu.co/checkout/
66774,publish,Checkout,2025-11-25 20:05:11,,0,https://www.uniremington.edu.co/checkout-3/
66776,publish,Checkout,2025-11-25 20:05:12,,0,https://www.uniremington.edu.co/checkout-4/
66779,publish,Checkout,2025-11-25 20:05:13,,0,https://www.uniremington.edu.co/checkout-5/
66780,publish,Checkout,2025-11-25 20:05:13,,0,https://www.uniremington.edu.co/checkout-6/
66773,publish,Checkout,2025-11-25 20:05:11,acontreras,0,https://www.uniremington.edu.co/checkout-2/
11535,private,Chiquinquirá,2018-12-20 22:21:46,webcreativa,11715,https://www.uniremington.edu.co/chiquinquira/
44889,publish,Cidepro,2022-06-09 14:08:19,masteruni,13943,https://www.uniremington.edu.co/investigacion/ciencias-de-la-salud/cidepro-2/
9112,publish,Ciencias Básicas e Ingeniería,2018-11-23 15:33:14,webcreativa,0,https://www.uniremington.edu.co/internacionalizacion/ciencias-basicas-e-ingenieria/
9108,publish,Ciencias Contables,2018-11-23 15:31:25,webcreativa,8887,https://www.uniremington.edu.co/investigacion/ciencias-contables/
9739,publish,Ciencias Contables,2018-12-05 14:33:03,webcreativa,26004,https://www.uniremington.edu.co/internacionalizacion/ciencias-contables/
9106,publish,Ciencias de la Salud,2018-11-23 15:30:46,webcreativa,17754,https://www.uniremington.edu.co/investigacion/ciencias-de-la-salud/
9743,publish,Ciencias de la Salud,2018-12-05 14:34:02,webcreativa,13576,https://www.uniremington.edu.co/internacionalizacion/ciencias-de-la-salud/
9104,publish,Ciencias Empresariales,2018-11-23 15:28:51,webcreativa,9016,https://www.uniremington.edu.co/investigacion/ciencias-empresariales/
9745,publish,Ciencias Empresariales,2018-12-05 14:34:53,webcreativa,7,https://www.uniremington.edu.co/internacionalizacion/ciencias-empresariales/
9750,publish,Ciencias Jurídicas y Políticas,2018-12-05 14:40:42,webcreativa,26004,https://www.uniremington.edu.co/internacionalizacion/ciencias-juridicas-y-politicas/
13233,publish,Circulares y comunicados,2019-02-01 14:27:05,webcreativa,35314,https://www.uniremington.edu.co/investigacion/circulares-y-comunicados/
68582,publish,Clínica Jurídica,2026-02-26 17:35:37,acontreras,13068,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/clinica-juridica/
47369,publish,Clínica Jurídica Uniremington,2022-10-19 12:37:41,masteruni,1384,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/clinica-juridica-uniremington/
32191,publish,Clínica Veterinaria  Uniremington CVU,2020-08-05 22:24:22,webcreativa,26113,https://www.uniremington.edu.co/facultades/facultad-medicina-veterinaria/clinica-veterinaria-remington/
68567,publish,Colaboratorio de Ciudadanías,2026-02-26 14:16:07,acontreras,1585,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/colaboratorio-de-ciudadanias/
33431,publish,Comité de Bioética para la Investigación con Animales,2020-09-14 21:49:26,masteruni,3916,https://www.uniremington.edu.co/facultades/facultad-medicina-veterinaria/clinica-veterinaria-remington/comite-de-bioetica-para-la-investigacion-con-animales/
48884,publish,Comité de convivencia Laboral -Cocola,2023-03-15 18:56:55,masteruni,7687,https://www.uniremington.edu.co/comite-de-convivencia-laboral-cocola/
40304,publish,Comités de Ética y Bioética de Uniremington,2021-08-03 15:59:40,masteruni,19398,https://www.uniremington.edu.co/investigacion/comites-de-etica-y-bioetica/
33075,publish,Comités reglamentarios,2020-09-09 20:27:37,webcreativa,9459,https://www.uniremington.edu.co/nuestra-institucion/comites-reglamentarios/
42040,publish,Comprensiones de las humanidades en la educación superior,2021-12-09 13:59:38,masteruni,2352,https://www.uniremington.edu.co/fondo-editorial/libros-de-investigacion/comprensiones-de-las-humanidades-en-la-educacion-superior/
24959,publish,Concurso de Cuento,2019-10-17 14:45:58,webcreativa,709,https://www.uniremington.edu.co/fondo-editorial/concurso-cuento/
70003,publish,"Concurso de Cuentos en Antioquia - “Si los alimentos hablaran, ¿qué dirían?”",2026-05-20 21:26:41,acontreras,4881,https://www.uniremington.edu.co/fondo-editorial/concurso-de-cuentos-en-antioquia/
24961,publish,Concurso ilustración,2019-10-17 14:48:18,webcreativa,1476,https://www.uniremington.edu.co/fondo-editorial/concurso-ilustracion/
46866,draft,Conferencistas Divergente,2022-10-04 13:08:41,masteruni,4306,https://www.uniremington.edu.co/?page_id=46866
20427,publish,"Conflicto, mediación y memoria. Justicia restaurativa y daño colectivo",2019-07-03 20:33:05,webcreativa,2122,https://www.uniremington.edu.co/fondo-editorial/libros-de-investigacion/conflicto-mediacion-y-memoria-justicia-restaurativa-y-dano-colectivo/
61598,publish,Consejeros académicos,2025-01-20 14:25:46,webcreativa,952,https://www.uniremington.edu.co/monteria/consejeros-academicos/
26008,publish,Consulta enviada,2020-01-23 16:39:10,webcreativa,2824,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-contables/consultorio-contable/envie-su-consulta/consulta-enviada/
25397,publish,Consultorio Contable,2019-11-13 21:20:59,webcreativa,20076,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-contables/consultorio-contable/
25450,publish,Consultorio Contable - Envie su consulta,2019-11-18 13:19:05,webcreativa,1055,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-contables/consultorio-contable/envie-su-consulta/
53009,publish,Consultorio de Diseño Integral,2023-11-09 21:42:54,masteruni,4009,https://www.uniremington.edu.co/facultades/facultad-de-diseno/consultorio-de-diseno-integral/
54817,publish,Consultorio jurídico - Uniremington Ibagué,2024-02-08 16:15:55,masteruni,5756,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/consultorio-juridico-uniremington-ibague/
68949,publish,Consultorio Jurídico Púrpura Uniremington Ibagué,2026-03-13 18:58:12,acontreras,4405,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/consultorio-juridico-purpura/
21770,publish,Consultorio jurídico y Centro de conciliación  Gustavo Vásquez Betancourt Medellín - Vigilado Ministerio de Justicia y del Derecho,2019-07-19 16:23:19,webcreativa,41528,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/consultorio-juridico-y-centro-de-conciliacion/
29687,publish,Consultorio jurídico y centro de conciliación - Gustavo Vásquez Betancourt,2020-05-09 19:27:03,webcreativa,23716,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/centro-de-conciliacion-gustavo-vasquez-betancourt/
60851,publish,Consultorio jurídico y Centro de conciliación Remington - Montería,2024-12-02 16:45:13,webcreativa,10487,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/consultorios-juridicos/consultorio-juridico-y-centro-de-conciliacion-monteria/
59310,publish,Consultorios Jurídicos,2024-10-15 12:16:45,webcreativa,122515,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-juridicas-y-politicas/consultorios-juridicos/
58961,publish,Contacto Refiere y gana,2024-09-30 13:44:10,masteruni,1283,https://www.uniremington.edu.co/contacto-refiere-y-gana/
59200,publish,contacto refiere y gana 2,2024-10-08 14:28:03,masteruni,418,https://www.uniremington.edu.co/contacto-refiere-y-gana-2/
8456,draft,Contaduría Pública - Distancia,2018-11-08 20:59:53,webcreativa,4153,https://www.uniremington.edu.co/?page_id=8456
58666,publish,Contaduría Pública - Distancia,2024-09-24 15:34:53,webcreativa,3647,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-contables/contaduria-publica-distancia/
8431,publish,Contaduría Pública - Presencial,2024-06-08 16:14:02,webcreativa,8494,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-contables/contaduria-publica-presencial/
8433,publish,Contaduría Pública Virtual,2024-06-08 16:16:48,webcreativa,8609,https://www.uniremington.edu.co/facultades/facultad-de-ciencias-contables/contaduria-publica-virtual/
34214,publish,Control,2020-10-15 19:58:36,masteruni,1357,https://www.uniremington.edu.co/control/
49283,draft,Convenio interbibliotecario Uniremington Bogotá - Universidad Externado de Colombia,2023-04-14 15:13:52,masteruni,298,https://www.uniremington.edu.co/?page_id=49283
24569,publish,Convenios,2019-10-04 22:21:05,webcreativa,1050,https://www.uniremington.edu.co/bienestar/convenios/
22957,publish,Convenios Bienestar - Uniremington Manizales,2019-09-03 13:37:55,webcreativa,6347,https://www.uniremington.edu.co/manizales/direccion-de-bienestar-institucional-manizales/convenios-bienestar/
21599,publish,Convenios interbibliotecarios,2019-07-16 21:38:34,webcreativa,9905,https://www.uniremington.edu.co/biblioteca/universidades-e-instituciones-con-convenio-interbibliotecario/
31162,publish,Convenios Uniremington,2020-06-24 16:51:24,masteruni,145087,https://www.uniremington.edu.co/convenios-uniremington/
63807,private,Convocatoria - Carrera Docente 2025,2025-06-11 19:11:49,webcreativa,11300,https://www.uniremington.edu.co/convocatoria-carrera-docente-2025/
49262,publish,Convocatoria Cofinanciación,2023-04-13 14:55:23,masteruni,2894,https://www.uniremington.edu.co/investigacion/convocatorias/convocatoria-cofinanciacion/
12777,publish,Convocatoria de Innovación y Desarrollo Tecnológico,2019-01-28 15:58:03,webcreativa,20832,https://www.uniremington.edu.co/investigacion/convocatorias/convocatoria-de-innovacion-y-transformacion/
58365,publish,Convocatoria de Medición de Grupos e Investigadores,2024-09-05 15:28:57,webcreativa,2591,https://www.uniremington.edu.co/investigacion/convocatorias/convocatoria-de-medicion-de-grupos-e-investigadores/
59714,publish,Convocatoria de Productos Resultado de Actividades de Investigación,2024-10-29 15:23:51,webcreativa,13977,https://www.uniremington.edu.co/investigacion/convocatorias/convocatoria-de-productos-resultado-de-actividades-de-investigacion/
58398,draft,Convocatoria Escalafón docente 2024,2024-09-06 14:11:48,webcreativa,5701,https://www.uniremington.edu.co/?page_id=58398
58428,publish,Convocatoria Escalafón docente 2024,2024-09-13 20:58:28,webcreativa,15892,https://www.uniremington.edu.co/convocatoria-escalafon-docente-2024/
13116,publish,Convocatoria interna,2019-01-31 15:33:10,webcreativa,26420,https://www.uniremington.edu.co/investigacion/convocatorias/convocatoria-interna/
13134,publish,Convocatoria joven investigador Uniremington,2019-01-31 16:13:59,webcreativa,13088,https://www.uniremington.edu.co/investigacion/convocatorias/convocatoria-joven-investigador-uniremington/
13146,publish,Convocatoria medico quirúrgica,2019-01-31 19:11:01,webcreativa,5005,https://www.uniremington.edu.co/investigacion/convocatorias/convocatoria-medico-quirurgica/
33548,publish,Convocatoria Mérito Investigativo,2020-09-17 13:23:10,webcreativa,4195,https://www.uniremington.edu.co/investigacion/convocatorias/convocatoria-merito-investigativo/
13148,publish,Convocatoria proyectos semilleros,2019-01-31 19:23:45,webcreativa,19108,https://www.uniremington.edu.co/investigacion/convocatorias/convocatoria-proyectos-semilleros/
13150,publish,Convocatorias,2019-01-31 19:29:10,webcreativa,14427,https://www.uniremington.edu.co/investigacion/convocatorias/
24435,publish,Convocatorias de Incentivos,2019-10-03 13:21:04,webcreativa,20925,https://www.uniremington.edu.co/investigacion/convocatorias/convocatorias-de-incentivos/
33413,publish,Convocatorias de investigación,2020-09-14 16:57:45,masteruni,994,https://www.uniremington.edu.co/facultades/facultad-medicina-veterinaria/clinica-veterinaria-remington/convocatorias-de-investigacion/
13559,draft,Convocatorias Uniremington,2019-02-05 19:45:45,webcreativa,3793,https://www.uniremington.edu.co/?page_id=13559
62087,publish,Coomeva,2025-02-11 12:42:30,webcreativa,4768,https://www.uniremington.edu.co/alternativas-de-financiacion/coomeva/
52095,publish,Copasst,2023-09-28 22:01:49,webcreativa,4195,https://www.uniremington.edu.co/copasst/
15397,draft,Corporación Universitaria Remington,2019-06-21 22:13:07,webcreativa,10350,https://www.uniremington.edu.co/?page_id=15397
18315,draft,Corporación Universitaria Remington,2019-06-05 19:08:54,webcreativa,15258,https://www.uniremington.edu.co/?page_id=18315
19493,draft,Corporación Universitaria Remington,2019-06-20 14:01:33,webcreativa,14397,https://www.uniremington.edu.co/?page_id=19493
27838,draft,Corporación Universitaria Remington,2020-03-31 19:51:40,webcreativa,15032,https://www.uniremington.edu.co/?page_id=27838
